操作時間,指令,類別,股票代碼,股票名稱,股數,股價,金額,損益
2025-09-09 16:11:22,!monkey,庫存,2477,美隆電,2725,23.85,64991.25,
2025-09-09 16:11:22,!monkey,操作,2477,美隆電,2725,23.85,64991.25,
2025-09-09 16:11:23,!monkey,系統紀錄,MONKEY_CD,猴子冷卻紀錄,0,0,0,
2025-09-10 09:44:35,!monkey,庫存,1456,怡華,4920,12.6,61992.0,
2025-09-10 09:44:35,!monkey,操作,1456,怡華,4920,12.6,61992.0,
2025-09-10 09:44:36,!monkey,系統紀錄,MONKEY_CD,猴子冷卻紀錄,0,0,0,
