操作時間,指令,類別,股票代碼,股票名稱,股數,股價,金額,損益
2025-09-09 21:20:53,!monkey,庫存,4999,鑫禾,1178,26.3,30981.4,
2025-09-09 21:20:53,!monkey,操作,4999,鑫禾,1178,26.3,30981.4,
2025-09-09 21:20:54,!monkey,系統紀錄,MONKEY_CD,猴子冷卻紀錄,0,0,0,
2025-09-10 04:43:02,!monkey,庫存,4994,傳奇,1017,93.4,94987.8,
2025-09-10 04:43:02,!monkey,操作,4994,傳奇,1017,93.4,94987.8,
2025-09-10 04:43:02,!monkey,系統紀錄,MONKEY_CD,猴子冷卻紀錄,0,0,0,
2025-09-10 10:56:21,!monkey,系統紀錄,MONKEY_CD,猴子冷卻紀錄,0,0,0,
